transaction_id,client_id,client_prenom,client_nom,montant,anomaly_score,explication
42943,950,Guillaume,Pons,72.19,-0.0064823482798090915,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
40889,30,Manon,Ollivier,643.82,-0.006493714604242973,Transaction non récurrente
2238,800,Margot,Michel,606.78,-0.006502905744011245,Transaction non récurrente
40877,234,Suzanne,Launay,633.04,-0.006513309519519561,Transaction non récurrente
32885,179,Michel,Lebrun,760.2,-0.006547759376821838,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
4196,397,Andrée,Pasquier,289.05,-0.006548870795856643,Transaction non récurrente
13432,552,Marcel,Gérard,6.99,-0.006556485495460396,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
29239,309,Emmanuel,Brunel,420.45,-0.006562575770778678,Transaction non récurrente
42939,148,Danielle,Prévost,323.4,-0.006571444206033061,Transaction non récurrente
41130,404,Olivie,Renard,68.89,-0.0065734173296035925,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
5316,816,Isabelle,Mathieu,165.98,-0.0065746361097179795,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
37222,65,Robert,Bonnet,669.25,-0.0065768499560801,Transaction non récurrente
892,780,Laure,Mercier,818.56,-0.0065823864802568854,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
25332,19,Marcel,Gilles,690.59,-0.006588149218544004,Montant très différent de la moyenne client; Transaction non récurrente
22256,587,Nathalie,Pelletier,461.19,-0.006595026002173543,Transaction non récurrente
1019,60,Sophie,Duhamel,684.23,-0.0066155516777798296,Transaction non récurrente
21403,345,Simone,Ollivier,588.19,-0.006633203807162036,Transaction non récurrente
13406,343,Marc,Berger,37.9,-0.00663331859631322,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
28736,778,Anastasie,Mary,578.91,-0.006638353072598857,Transaction non récurrente
35980,346,Eugène,Mary,79.69,-0.006648671081995405,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
13709,993,Jean,Aubry,111.06,-0.006652541718699667,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
23514,294,Lucie,Moreau,44.92,-0.006659924832903452,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
2915,958,Sylvie,Sanchez,594.16,-0.006665069638271071,Transaction non récurrente
38436,979,Thierry,Chartier,773.54,-0.006703106701537842,Transaction non récurrente
47327,558,Dominique,Adam,419.44,-0.006704759155964246,Transaction non récurrente
47961,249,Célina,Delattre,217.76,-0.006707514197057174,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
18822,102,Auguste,Delattre,163.44,-0.006708900587753086,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
44820,182,Simone,Dubois,341.16,-0.0067203294844273564,Transaction non récurrente
8098,110,Alphonse,Da Silva,670.55,-0.006727994255239511,Transaction non récurrente
11180,170,Raymond,Michaud,130.62,-0.006754023719716784,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
31807,269,Noémi,Legendre,345.53,-0.006764872880867467,Transaction non récurrente
6453,352,Margot,Dupuis,658.43,-0.006777297534327986,Transaction non récurrente
46069,893,Inès,Martin,830.54,-0.006780988268927479,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
10064,574,Charlotte,Gonzalez,720.19,-0.0067854380217164945,Montant très différent de la moyenne client; Transaction non récurrente
27739,605,Charlotte,Caron,418.73,-0.006786170376510636,Transaction non récurrente
12652,665,Théophile,Royer,67.03,-0.006794751643552144,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
33791,329,Margot,Guyon,300.29,-0.006808230597941112,Transaction non récurrente
24705,563,Stéphane,Maurice,682.0,-0.0068100225465019815,Transactions très rapprochées; Transaction non récurrente
20585,324,Pierre,Letellier,942.98,-0.006818122112706493,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
16489,972,Benjamin,Schmitt,25.61,-0.00682747669619066,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
49117,122,Zoé,Lefebvre,582.75,-0.006838838395064273,Transaction non récurrente
5643,904,Maurice,Didier,413.74,-0.006857695191770263,Transaction non récurrente
3482,956,Stéphane,Lenoir,781.03,-0.006875147632721568,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
1971,7,Margaud,Valentin,536.45,-0.006876065347904969,Transaction non récurrente
7173,845,Olivie,Collin,437.47,-0.006879019959523003,Transaction non récurrente
21487,578,Andrée,Mallet,548.23,-0.006885476689166836,Transaction non récurrente
30673,575,Aimée,Jacques,321.82,-0.006887376160168435,Transaction non récurrente
17009,789,Élodie,Chauvet,110.7,-0.006893258170186933,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
8218,971,Emmanuelle,Lecomte,584.58,-0.0069022048893303545,Transaction non récurrente
14653,849,Diane,Gimenez,959.75,-0.0069772801452432365,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
10819,48,Benoît,Godard,923.78,-0.007001707420327241,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
23410,961,Patricia,Fleury,544.71,-0.007025279598943057,Transaction non récurrente
8222,919,Honoré,Pons,888.75,-0.007035367568729023,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
17679,641,Édouard,Rocher,231.18,-0.0070534149513259425,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
15303,914,Constance,Evrard,22.24,-0.007056792377248877,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
47658,621,Margaret,Gérard,326.11,-0.007056897478823765,Transaction non récurrente
49885,48,Benoît,Godard,591.51,-0.007058278047653355,Transaction non récurrente
23459,116,Alex,Lebrun,215.23,-0.007103469897940751,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
41422,526,Sébastien,Mathieu,7.32,-0.0071138573453921605,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
12146,151,Christine,Imbert,396.38,-0.007118306609351643,Transaction non récurrente
47999,340,Anaïs,Collin,808.54,-0.007121338165621993,Montant très différent de la moyenne commerçant; Transaction non récurrente
32471,33,Bernadette,Bertrand,427.29,-0.007141175450910642,Transaction non récurrente
38545,473,Margaud,Bernier,757.03,-0.007158485565290307,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
45776,184,Michèle,Mercier,454.0,-0.007201898658914407,Transaction non récurrente
30302,487,Marthe,Godard,280.52,-0.007203665001317194,Transaction non récurrente
32497,743,Brigitte,Ramos,875.46,-0.007204154877502478,Montant très différent de la moyenne commerçant; Transaction non récurrente
47293,606,Amélie,Pelletier,683.27,-0.007216328245679748,Transaction non récurrente
7224,805,Antoine,Simon,613.19,-0.007228615844607655,Transaction non récurrente
33555,634,Maggie,Leleu,683.05,-0.007232933949959275,Transaction non récurrente
26271,490,Martin,Marion,184.32,-0.0072532118824644165,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
41029,168,Constance,Durand,48.83,-0.0072569227293163285,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
3088,517,Constance,Paris,832.83,-0.0072576845035250415,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
43370,927,Julien,Germain,249.37,-0.00726099912119238,Montant très différent de la moyenne commerçant; Transaction non récurrente
42702,333,Isaac,Bouchet,787.21,-0.00727169667206895,Montant très différent de la moyenne commerçant; Transaction non récurrente
33586,103,Hortense,Gauthier,665.87,-0.007285917433581757,Transaction non récurrente
31694,30,Manon,Ollivier,71.52,-0.0072883005627719655,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
22894,432,Alexandre,Poulain,140.79,-0.007298087480237858,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transactions très rapprochées; Transaction non récurrente
47434,534,Guy,Georges,451.24,-0.007299440583784067,Transaction non récurrente
28288,553,Jeannine,Collin,46.16,-0.007310082766991188,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
37456,775,William,Bouvier,415.6,-0.007322661979285661,Transaction non récurrente
13881,69,Emmanuelle,Allain,845.46,-0.007341688986447603,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
39230,322,Amélie,Jacquot,17.43,-0.007348853247187148,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
47173,857,Éléonore,Bigot,860.05,-0.007355336304548987,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
44663,114,Maryse,Rocher,332.44,-0.0073606699517847485,Transaction non récurrente
11573,612,Capucine,Laroche,515.73,-0.007394509019801321,Transaction non récurrente
15947,826,Noémi,Diaz,714.91,-0.007400718568415732,Montant très différent de la moyenne client; Transaction non récurrente
35979,146,Tristan,Bodin,534.69,-0.007404234829734402,Transaction non récurrente
2264,571,Noémi,Louis,270.51,-0.007419054772258793,Transaction non récurrente
8228,62,Brigitte,Bertrand,107.85,-0.007428716251054679,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
